Entity,Code,Year,Fossil fuels (TWh)
Spain,ESP,2022,1115.8271
Sri Lanka,LKA,2007,56.225826
Sweden,SWE,1985,309.77722
Sweden,SWE,1986,331.90384
Sweden,SWE,1987,291.92252
Sweden,SWE,1988,275.76416
Sweden,SWE,1989,265.5102
Sweden,SWE,1990,268.20712
Sweden,SWE,1991,236.27994
Sweden,SWE,1992,245.25757
Sweden,SWE,1993,242.93082
Sweden,SWE,1994,255.36891
Sweden,SWE,1995,244.80795
Sweden,SWE,1996,263.05484
Sweden,SWE,1997,244.28334
Sweden,SWE,1998,270.73907
Sweden,SWE,1999,260.3394
Sweden,SWE,2000,230.02692
Sweden,SWE,2001,236.86372
Sweden,SWE,2002,242.44304
Sweden,SWE,2003,255.92369
Sweden,SWE,2004,247.8287
Sweden,SWE,2005,244.6366
Sweden,SWE,2006,250.07378
Sweden,SWE,2007,243.03745
Sweden,SWE,2008,231.01726
Sweden,SWE,2009,217.04445
Sweden,SWE,2010,229.47697
Sweden,SWE,2011,209.54068
Sweden,SWE,2012,201.40807
Sweden,SWE,2013,199.3496
Sweden,SWE,2014,192.4726
Sweden,SWE,2015,190.2769
Sweden,SWE,2016,195.60199
Sweden,SWE,2017,193.49849
Sweden,SWE,2018,186.87343
Sweden,SWE,2019,197.68591
Sweden,SWE,2020,175.82962
Sweden,SWE,2021,168.96088
Sweden,SWE,2022,166.20297
Switzerland,CHE,1968,132.71043
Switzerland,CHE,1969,142.52975
Switzerland,CHE,1970,157.79147
Switzerland,CHE,1971,165.03455
Switzerland,CHE,1972,168.50558
Switzerland,CHE,1973,181.12997
Switzerland,CHE,1974,163.0219
Switzerland,CHE,1975,158.19688
Switzerland,CHE,1976,164.17368
Switzerland,CHE,1977,166.2014
Switzerland,CHE,1978,170.53166
Switzerland,CHE,1979,164.80028
Switzerland,CHE,1980,167.06213
Switzerland,CHE,1981,158.18437
Switzerland,CHE,1982,150.18985
Switzerland,CHE,1983,163.2332
Switzerland,CHE,1984,161.12859
Switzerland,CHE,1985,164.2705
Switzerland,CHE,1986,177.47177
Switzerland,CHE,1987,168.87941
Switzerland,CHE,1988,168.73096
Switzerland,CHE,1989,164.08418
Switzerland,CHE,1990,175.51135
Switzerland,CHE,1991,179.63635
Switzerland,CHE,1992,181.72139
Switzerland,CHE,1993,172.2927
Switzerland,CHE,1994,177.018
Switzerland,CHE,1995,167.99397
Switzerland,CHE,1996,174.45456
Switzerland,CHE,1997,180.91618
Switzerland,CHE,1998,183.32346
Switzerland,CHE,1999,182.43265
Switzerland,CHE,2000,178.18906
Switzerland,CHE,2001,189.82634
Switzerland,CHE,2002,180.8754
Switzerland,CHE,2003,178.53206
Switzerland,CHE,2004,178.70706
Switzerland,CHE,2005,182.34415
Switzerland,CHE,2006,185.2752
Switzerland,CHE,2007,169.77641
Switzerland,CHE,2008,180.6103
Switzerland,CHE,2009,181.50452
Switzerland,CHE,2010,174.49934
Switzerland,CHE,2011,166.27084
Switzerland,CHE,2012,171.60486
Switzerland,CHE,2013,179.88376
Switzerland,CHE,2014,160.37454
Switzerland,CHE,2015,163.95558
Switzerland,CHE,2016,158.40515
Switzerland,CHE,2017,161.51471
Switzerland,CHE,2018,155.09743
Switzerland,CHE,2019,158.49228
Switzerland,CHE,2020,137.08234
Switzerland,CHE,2021,140.45892
Switzerland,CHE,2022,137.26077
Taiwan,TWN,1965,62.7109
Taiwan,TWN,1966,67.507515
Taiwan,TWN,1967,74.47895
Taiwan,TWN,1968,83.081894
Taiwan,TWN,1969,89.89786
Taiwan,TWN,1970,99.206375
Taiwan,TWN,1971,126.081085
Taiwan,TWN,1972,133.71883
Taiwan,TWN,1973,158.7836
Taiwan,TWN,1974,147.77083
Taiwan,TWN,1975,162.56367
Taiwan,TWN,1976,204.22267
Taiwan,TWN,1977,225.8271
Taiwan,TWN,1978,258.90567
Taiwan,TWN,1979,267.00684
Taiwan,TWN,1980,282.75262
Taiwan,TWN,1981,250.23254
Taiwan,TWN,1982,277.72565
Taiwan,TWN,1983,295.5358
Taiwan,TWN,1984,296.90173
Taiwan,TWN,1985,298.07666
Taiwan,TWN,1986,337.84128
Taiwan,TWN,1987,357.79327
Taiwan,TWN,1988,416.21783
Taiwan,TWN,1989,453.49573
Taiwan,TWN,1990,471.7787
Taiwan,TWN,1991,505.8146
Taiwan,TWN,1992,540.50433
Taiwan,TWN,1993,584.3557
Taiwan,TWN,1994,622.5322
Taiwan,TWN,1995,667.86597
Taiwan,TWN,1996,693.36676
Taiwan,TWN,1997,743.9573
Taiwan,TWN,1998,791.162
Taiwan,TWN,1999,833.14075
Taiwan,TWN,2000,893.2207
Taiwan,TWN,2001,931.72363
Taiwan,TWN,2002,972.7287
Taiwan,TWN,2003,1023.2855
Taiwan,TWN,2004,1070.123
Taiwan,TWN,2005,1082.5769
Taiwan,TWN,2006,1114.9978
Taiwan,TWN,2007,1163.6477
Taiwan,TWN,2008,1121.7693
Taiwan,TWN,2009,1088.4056
Taiwan,TWN,2010,1174.5952
Taiwan,TWN,2011,1166.8109
Taiwan,TWN,2012,1155.3098
Taiwan,TWN,2013,1179.9501
Taiwan,TWN,2014,1211.176
Taiwan,TWN,2015,1224.8672
Taiwan,TWN,2016,1240.8741
Taiwan,TWN,2017,1263.9658
Taiwan,TWN,2018,1269.0369
Taiwan,TWN,2019,1226.2616
Taiwan,TWN,2020,1191.3479
Taiwan,TWN,2021,1271.7358
Taiwan,TWN,2022,1210.5924
Thailand,THA,1981,137.4038
Thailand,THA,1982,138.47945
Thailand,THA,1983,153.4263
Thailand,THA,1984,170.04866
Thailand,THA,1985,179.37753
Thailand,THA,1986,186.20856
Thailand,THA,1987,219.2155
Thailand,THA,1988,249.12721
Thailand,THA,1989,284.78156
Thailand,THA,1990,339.4987
Thailand,THA,1991,377.22205
Thailand,THA,1992,415.05463
Thailand,THA,1993,474.21957
Thailand,THA,1994,531.93677
Thailand,THA,1995,595.412
Thailand,THA,1996,674.2068
Thailand,THA,1997,711.0908
Thailand,THA,1998,659.1874
Thailand,THA,1999,704.0598
Thailand,THA,2000,722.8478
Thailand,THA,2001,762.3563
Thailand,THA,2002,824.3518
Thailand,THA,2003,887.2691
Thailand,THA,2004,967.3244
Thailand,THA,2005,998.38464
Thailand,THA,2006,1012.3978
Thailand,THA,2007,1047.255
Thailand,THA,2008,1046.5234
Thailand,THA,2009,1073.37
Thailand,THA,2010,1146.7451
Thailand,THA,2011,1169.0372
Thailand,THA,2012,1250.7344
Thailand,THA,2013,1256.6172
Thailand,THA,2014,1291.6926
Thailand,THA,2015,1322.4606
Thailand,THA,2016,1344.1433
Thailand,THA,2017,1358.2999
Thailand,THA,2018,1384.7002
Thailand,THA,2019,1376.6533
Thailand,THA,2020,1280.5558
Thailand,THA,2021,1290.6372
Thailand,THA,2022,1303.4065
Trinidad and Tobago,TTO,1971,45.04843
Trinidad and Tobago,TTO,1972,62.13241
Trinidad and Tobago,TTO,1973,61.644188
Trinidad and Tobago,TTO,1974,59.384914
Trinidad and Tobago,TTO,1975,47.8413
Trinidad and Tobago,TTO,1976,53.812847
Trinidad and Tobago,TTO,1977,55.976807
Trinidad and Tobago,TTO,1978,56.343002
Trinidad and Tobago,TTO,1979,49.771046
Trinidad and Tobago,TTO,1980,47.867256
Trinidad and Tobago,TTO,1981,50.570114
Trinidad and Tobago,TTO,1982,59.40615
Trinidad and Tobago,TTO,1983,57.966236
Trinidad and Tobago,TTO,1984,57.145294
Trinidad and Tobago,TTO,1985,59.04795
Trinidad and Tobago,TTO,1986,61.36836
Trinidad and Tobago,TTO,1987,57.91481
Trinidad and Tobago,TTO,1988,63.66782
Trinidad and Tobago,TTO,1989,62.63842
Trinidad and Tobago,TTO,1990,69.50099
Trinidad and Tobago,TTO,1991,69.30906
Trinidad and Tobago,TTO,1992,73.35068
Trinidad and Tobago,TTO,1993,77.32815
Trinidad and Tobago,TTO,1994,81.941124
Trinidad and Tobago,TTO,1995,88.86662
Trinidad and Tobago,TTO,1996,100.74699
Trinidad and Tobago,TTO,1997,100.71772
Trinidad and Tobago,TTO,1998,102.23357
Trinidad and Tobago,TTO,1999,113.63159
Trinidad and Tobago,TTO,2000,118.771194
Trinidad and Tobago,TTO,2001,128.127
Trinidad and Tobago,TTO,2002,139.0541
Trinidad and Tobago,TTO,2003,155.94861
Trinidad and Tobago,TTO,2004,171.4696
Trinidad and Tobago,TTO,2005,183.86272
Trinidad and Tobago,TTO,2006,214.74776
Trinidad and Tobago,TTO,2007,221.46744
Trinidad and Tobago,TTO,2008,218.2056
Trinidad and Tobago,TTO,2009,216.39868
Trinidad and Tobago,TTO,2010,233.85913
Trinidad and Tobago,TTO,2011,229.66246
Trinidad and Tobago,TTO,2012,226.08945
Trinidad and Tobago,TTO,2013,230.2848
Trinidad and Tobago,TTO,2014,229.1
Trinidad and Tobago,TTO,2015,222.289
Trinidad and Tobago,TTO,2016,197.21924
Trinidad and Tobago,TTO,2017,209.27205
Trinidad and Tobago,TTO,2018,198.08084
Trinidad and Tobago,TTO,2019,188.024
Trinidad and Tobago,TTO,2020,165.1515
Trinidad and Tobago,TTO,2021,169.41336
Trinidad and Tobago,TTO,2022,164.21852
Turkey,TUR,1982,286.79047
Turkey,TUR,1983,306.17215
Turkey,TUR,1984,317.9398
Turkey,TUR,1985,350.4589
Turkey,TUR,1986,385.472
Turkey,TUR,1987,424.3766
Turkey,TUR,1988,441.5869
Turkey,TUR,1989,464.38776
Turkey,TUR,1990,493.3236
Turkey,TUR,1991,506.29303
Turkey,TUR,1992,524.39075
Turkey,TUR,1993,554.8823
Turkey,TUR,1994,544.11847
Turkey,TUR,1995,604.5279
Turkey,TUR,1996,654.62445
Turkey,TUR,1997,691.8747
Turkey,TUR,1998,705.56946
Turkey,TUR,1999,706.35486
Turkey,TUR,2000,772.52844
Turkey,TUR,2001,714.0713
Turkey,TUR,2002,760.46747
Turkey,TUR,2003,807.1517
Turkey,TUR,2004,841.3154
Turkey,TUR,2005,882.9367
Turkey,TUR,2006,978.9125
Turkey,TUR,2007,1071.1096
Turkey,TUR,2008,1081.4062
Turkey,TUR,2009,1087.6221
Turkey,TUR,2010,1105.0425
Turkey,TUR,2011,1185.4307
Turkey,TUR,2012,1249.5521
Turkey,TUR,2013,1225.8516
Turkey,TUR,2014,1317.7058
Turkey,TUR,2015,1380.0195
Turkey,TUR,2016,1441.7456
Turkey,TUR,2017,1550.7438
Turkey,TUR,2018,1503.5006
Turkey,TUR,2019,1479.4045
Turkey,TUR,2020,1459.6445
Turkey,TUR,2021,1616.0718
Turkey,TUR,2022,1580.7689
Turkmenistan,TKM,1985,143.0952
Turkmenistan,TKM,1986,178.09854
Turkmenistan,TKM,1987,177.17435
Turkmenistan,TKM,1988,178.37415
Turkmenistan,TKM,1989,183.2816
Turkmenistan,TKM,1990,151.88283
Turkmenistan,TKM,1991,155.98198
Turkmenistan,TKM,1992,148.95883
Turkmenistan,TKM,1993,122.27832
Turkmenistan,TKM,1994,130.44185
Turkmenistan,TKM,1995,107.36821
Turkmenistan,TKM,1996,156.39493
USSR,OWID_USS,1965,6670.796
USSR,OWID_USS,1966,7078.841
USSR,OWID_USS,1967,7462.6885
USSR,OWID_USS,1968,7703.6904
USSR,OWID_USS,1969,8023.5205
USSR,OWID_USS,1970,8429.683
USSR,OWID_USS,1971,8854.193
USSR,OWID_USS,1972,9325.471
USSR,OWID_USS,1973,9807.643
USSR,OWID_USS,1974,10323.314
USSR,OWID_USS,1975,10852.624
USSR,OWID_USS,1976,11237.641
USSR,OWID_USS,1977,11694.834
USSR,OWID_USS,1978,12155.222
USSR,OWID_USS,1979,12478.68
USSR,OWID_USS,1980,12697.965
USSR,OWID_USS,1981,12938.9375
USSR,OWID_USS,1982,13279.264
USSR,OWID_USS,1983,13527.699
USSR,OWID_USS,1984,13912.219
Ukraine,UKR,1985,2597.7236
Ukraine,UKR,1986,2640.2517
Ukraine,UKR,1987,2681.0325
Ukraine,UKR,1988,2615.7632
Ukraine,UKR,1989,2513.3635
Ukraine,UKR,1990,2947.4482
Ukraine,UKR,1991,2746.7563
Ukraine,UKR,1992,2297.9763
Ukraine,UKR,1993,1972.133
Ukraine,UKR,1994,1664.6616
Ukraine,UKR,1995,1620.2141
Ukraine,UKR,1996,1472.7466
Ukraine,UKR,1997,1408.3525
Ukraine,UKR,1998,1344.6133
Ukraine,UKR,1999,1333.7334
Ukraine,UKR,2000,1332.6455
Ukraine,UKR,2001,1312.7786
Ukraine,UKR,2002,1306.6316
Ukraine,UKR,2003,1338.4978
Ukraine,UKR,2004,1311.2736
Ukraine,UKR,2005,1326.1067
Ukraine,UKR,2006,1341.3118
Ukraine,UKR,2007,1337.0758
Ukraine,UKR,2008,1286.476
Ukraine,UKR,2009,1074.4341
Ukraine,UKR,2010,1152.221
Ukraine,UKR,2011,1204.8933
Ukraine,UKR,2012,1174.9607
Ukraine,UKR,2013,1110.2203
Ukraine,UKR,2014,950.507
Ukraine,UKR,2015,757.3712
Ukraine,UKR,2016,816.7634
Ukraine,UKR,2017,727.2483
Ukraine,UKR,2018,762.6769
Ukraine,UKR,2019,715.2097
Ukraine,UKR,2020,680.88245
Ukraine,UKR,2021,660.5884
Ukraine,UKR,2022,444.08044
United Arab Emirates,ARE,2001,541.56604
United Arab Emirates,ARE,2002,591.6931
United Arab Emirates,ARE,2003,631.1553
United Arab Emirates,ARE,2004,675.06537
United Arab Emirates,ARE,2005,704.598
United Arab Emirates,ARE,2006,741.29297
United Arab Emirates,ARE,2007,818.361
United Arab Emirates,ARE,2008,938.4005
United Arab Emirates,ARE,2009,925.5575
United Arab Emirates,ARE,2010,972.44055
United Arab Emirates,ARE,2011,1020.8742
United Arab Emirates,ARE,2012,1074.0333
United Arab Emirates,ARE,2013,1133.0077
United Arab Emirates,ARE,2014,1130.0334
United Arab Emirates,ARE,2015,1228.7996
United Arab Emirates,ARE,2016,1277.3766
United Arab Emirates,ARE,2017,1227.6897
United Arab Emirates,ARE,2018,1210.5459
United Arab Emirates,ARE,2019,1232.8174
United Arab Emirates,ARE,2020,1153.1633
United Arab Emirates,ARE,2021,1266.6694
United Arab Emirates,ARE,2022,1334.2758
United Kingdom,GBR,1965,2259.641
United Kingdom,GBR,1966,2256.721
United Kingdom,GBR,1967,2247.7202
United Kingdom,GBR,1968,2326.104
United Kingdom,GBR,1969,2406.4595
United Kingdom,GBR,1970,2463.8206
United Kingdom,GBR,1971,2415.7078
United Kingdom,GBR,1972,2447.364
United Kingdom,GBR,1973,2576.2925
United Kingdom,GBR,1974,2425.7527
United Kingdom,GBR,1975,2290.8157
United Kingdom,GBR,1976,2321.355
United Kingdom,GBR,1977,2357.6963
United Kingdom,GBR,1978,2379.5312
United Kingdom,GBR,1979,2492.6152
United Kingdom,GBR,1980,2264.3804
United Kingdom,GBR,1981,2194.3872
United Kingdom,GBR,1982,2146.9849
United Kingdom,GBR,1983,2139.3247
United Kingdom,GBR,1984,2126.8342
United Kingdom,GBR,1985,2205.6729
United Kingdom,GBR,1986,2275.3154
United Kingdom,GBR,1987,2283.817
United Kingdom,GBR,1988,2291.183
United Kingdom,GBR,1989,2271.0195
United Kingdom,GBR,1990,2304.7695
United Kingdom,GBR,1991,2345.415
United Kingdom,GBR,1992,2308.4873
United Kingdom,GBR,1993,2303.9944
United Kingdom,GBR,1994,2272.3254
United Kingdom,GBR,1995,2279.9531
United Kingdom,GBR,1996,2390.419
United Kingdom,GBR,1997,2329.8015
United Kingdom,GBR,1998,2343.3271
United Kingdom,GBR,1999,2340.451
United Kingdom,GBR,2000,2392.8765
United Kingdom,GBR,2001,2408.9946
United Kingdom,GBR,2002,2351.4624
United Kingdom,GBR,2003,2389.559
United Kingdom,GBR,2004,2426.7568
United Kingdom,GBR,2005,2436.8945
United Kingdom,GBR,2006,2416.0334
United Kingdom,GBR,2007,2370.5083
United Kingdom,GBR,2008,2343.3196
United Kingdom,GBR,2009,2158.6113
United Kingdom,GBR,2010,2224.9375
United Kingdom,GBR,2011,2044.2004
United Kingdom,GBR,2012,2064.2664
United Kingdom,GBR,2013,2021.6089
United Kingdom,GBR,2014,1875.129
United Kingdom,GBR,2015,1843.9943
United Kingdom,GBR,2016,1818.8457
United Kingdom,GBR,2017,1782.2031
United Kingdom,GBR,2018,1753.3079
United Kingdom,GBR,2019,1699.4005
United Kingdom,GBR,2020,1452.3867
United Kingdom,GBR,2021,1525.4589
United Kingdom,GBR,2022,1519.5665
United States,USA,1965,13797.927
United States,USA,1966,14594.848
United States,USA,1967,15038.9795
United States,USA,1968,15957.852
United States,USA,1969,16733.182
United States,USA,1970,17339.508
United States,USA,1971,17617.41
United States,USA,1972,18469.3
United States,USA,1973,19204.703
United States,USA,1974,18529.32
United States,USA,1975,17836.91
United States,USA,1976,18878.027
United States,USA,1977,19404.64
United States,USA,1978,19609.375
United States,USA,1979,19896.016
United States,USA,1980,19084.836
United States,USA,1981,18450.318
United States,USA,1982,17458.037
United States,USA,1983,17279.002
United States,USA,1984,18177.648
United States,USA,1985,18076.28
United States,USA,1986,18137.39
United States,USA,1987,18808.764
United States,USA,1988,19634.049
United States,USA,1989,19997.105
United States,USA,1990,19815.52
United States,USA,1991,19680.094
United States,USA,1992,20084.928
United States,USA,1993,20497.916
United States,USA,1994,20893.97
United States,USA,1995,21170.41
United States,USA,1996,21883.338
United States,USA,1997,22175.863
United States,USA,1998,22302.24
United States,USA,1999,22599.816
United States,USA,2000,23224.576
United States,USA,2001,22744.744
United States,USA,2002,22941.979
United States,USA,2003,23040.12
United States,USA,2004,23499.125
United States,USA,2005,23512.965
United States,USA,2006,23186.37
United States,USA,2007,23576.988
United States,USA,2008,22795.662
United States,USA,2009,21395.902
United States,USA,2010,22173.703
United States,USA,2011,21749.736
United States,USA,2012,21192.219
United States,USA,2013,21720.053
United States,USA,2014,21926.727
United States,USA,2015,21655.59
United States,USA,2016,21413.307
United States,USA,2017,21310.291
United States,USA,2018,22208.822
United States,USA,2019,21944.39
United States,USA,2020,19917.447
United States,USA,2021,21158.328
United States,USA,2022,21595.023
Upper-middle-income countries,,1965,9897.059
Upper-middle-income countries,,1966,10539.939
Upper-middle-income countries,,1967,10846.033
Upper-middle-income countries,,1968,11255.052
Upper-middle-income countries,,1969,12025.149
Upper-middle-income countries,,1970,13065.357
Upper-middle-income countries,,1971,14071.184
Upper-middle-income countries,,1972,14932.83
Upper-middle-income countries,,1973,15812.063
Upper-middle-income countries,,1974,16580.584
Upper-middle-income countries,,1975,17631.508
Upper-middle-income countries,,1976,18415.564
Upper-middle-income countries,,1977,19406.72
Upper-middle-income countries,,1978,20505.89
Upper-middle-income countries,,1979,21186.637
Upper-middle-income countries,,1980,21634.87
Upper-middle-income countries,,1981,21931.549
Upper-middle-income countries,,1982,22641.105
Upper-middle-income countries,,1983,23214.525
Upper-middle-income countries,,1984,24154.152
Upper-middle-income countries,,1985,21210.287
Upper-middle-income countries,,1986,21965.465
Upper-middle-income countries,,1987,22949.803
Upper-middle-income countries,,1988,23839.477
Upper-middle-income countries,,1989,24327.744
Upper-middle-income countries,,1990,24447.934
Upper-middle-income countries,,1991,24716.262
Upper-middle-income countries,,1992,24925.219
Upper-middle-income countries,,1993,24893.97
Upper-middle-income countries,,1994,24897
Upper-middle-income countries,,1995,24841.781
Upper-middle-income countries,,1996,25435.113
Upper-middle-income countries,,1997,25368.32
Upper-middle-income countries,,1998,25376.025
Upper-middle-income countries,,1999,25749.207
Upper-middle-income countries,,2000,26541.404
Upper-middle-income countries,,2001,27271.516
Upper-middle-income countries,,2002,28425.324
Upper-middle-income countries,,2003,31130.61
Upper-middle-income countries,,2004,34294.91
Upper-middle-income countries,,2005,36992.65
Upper-middle-income countries,,2006,39573.266
Upper-middle-income countries,,2007,41922.81
Upper-middle-income countries,,2008,42831.406
Upper-middle-income countries,,2009,43391.984
Upper-middle-income countries,,2010,45768.363
Upper-middle-income countries,,2011,48732.008
Upper-middle-income countries,,2012,50088.684
Upper-middle-income countries,,2013,51089.46
Upper-middle-income countries,,2014,51672.75
Upper-middle-income countries,,2015,51484.51
Upper-middle-income countries,,2016,51482.227
Upper-middle-income countries,,2017,52690.86
Upper-middle-income countries,,2018,53999.37
Upper-middle-income countries,,2019,55019.758
Upper-middle-income countries,,2020,54469.348
Upper-middle-income countries,,2021,57662.812
Upper-middle-income countries,,2022,57188.05
Uzbekistan,UZB,1985,450.00006
Uzbekistan,UZB,1986,443.67715
Uzbekistan,UZB,1987,456.5783
Uzbekistan,UZB,1988,458.61127
Uzbekistan,UZB,1989,480.23486
Uzbekistan,UZB,1990,501.25046
Uzbekistan,UZB,1991,496.8308
Uzbekistan,UZB,1992,469.3468
Uzbekistan,UZB,1993,503.01547
Uzbekistan,UZB,1994,493.70465
Uzbekistan,UZB,1995,490.0908
Uzbekistan,UZB,1996,505.17523
Uzbekistan,UZB,1997,501.90332
Uzbekistan,UZB,1998,500.98325
Uzbekistan,UZB,1999,570.36707
Uzbekistan,UZB,2000,582.16394
Uzbekistan,UZB,2001,583.85864
Uzbekistan,UZB,2002,598.6914
Uzbekistan,UZB,2003,544.6981
Uzbekistan,UZB,2004,544.96155
Uzbekistan,UZB,2005,542.90094
Uzbekistan,UZB,2006,510.2101
Uzbekistan,UZB,2007,546.04517
Uzbekistan,UZB,2008,516.85944
Uzbekistan,UZB,2009,507.03232
Uzbekistan,UZB,2010,508.44867
Uzbekistan,UZB,2011,543.1701
Uzbekistan,UZB,2012,525.6373
Uzbekistan,UZB,2013,528.2511
Uzbekistan,UZB,2014,547.0581
Uzbekistan,UZB,2015,521.8796
Uzbekistan,UZB,2016,496.6552
Uzbekistan,UZB,2017,510.542
Uzbekistan,UZB,2018,518.0367
Uzbekistan,UZB,2019,517.5368
Uzbekistan,UZB,2020,518.6059
Uzbekistan,UZB,2021,550.90485
Uzbekistan,UZB,2022,571.9051
Venezuela,VEN,1965,187.43665
Venezuela,VEN,1966,189.18173
Venezuela,VEN,1967,198.97821
Venezuela,VEN,1968,211.8071
Venezuela,VEN,1969,212.94043
Venezuela,VEN,1970,212.3399
Venezuela,VEN,1971,212.27371
Venezuela,VEN,1972,223.44069
Venezuela,VEN,1973,257.60986
Venezuela,VEN,1974,262.73428
Venezuela,VEN,1975,270.54004
Venezuela,VEN,1976,293.4118
Venezuela,VEN,1977,325.89484
Venezuela,VEN,1978,333.57855
Venezuela,VEN,1979,365.54626
Venezuela,VEN,1980,413.09027
Venezuela,VEN,1981,428.66702
Venezuela,VEN,1982,435.91257
Venezuela,VEN,1983,427.55423
Venezuela,VEN,1984,430.5556
Venezuela,VEN,1985,436.80298
Venezuela,VEN,1986,466.85138
Venezuela,VEN,1987,449.61456
Venezuela,VEN,1988,462.18625
Venezuela,VEN,1989,465.55435
Venezuela,VEN,1990,494.19644
Venezuela,VEN,1991,475.9311
Venezuela,VEN,1992,517.8348
Venezuela,VEN,1993,510.26535
Venezuela,VEN,1994,554.6821
Venezuela,VEN,1995,575.2601
Venezuela,VEN,1996,549.63763
Venezuela,VEN,1997,580.0147
Venezuela,VEN,1998,623.4525
Venezuela,VEN,1999,616.1799
Venezuela,VEN,2000,632.36444
Venezuela,VEN,2001,672.63257
Venezuela,VEN,2002,686.32025
Venezuela,VEN,2003,628.22705
Venezuela,VEN,2004,671.0814
Venezuela,VEN,2005,678.9918
Venezuela,VEN,2006,717.67004
Venezuela,VEN,2007,768.0104
Venezuela,VEN,2008,740.47705
Venezuela,VEN,2009,742.12085
Venezuela,VEN,2010,733.56964
Venezuela,VEN,2011,740.5089
Venezuela,VEN,2012,790.9834
Venezuela,VEN,2013,801.3921
Venezuela,VEN,2014,764.8202
Venezuela,VEN,2015,767.60284
Venezuela,VEN,2016,675.333
Venezuela,VEN,2017,664.26166
Venezuela,VEN,2018,545.3475
Venezuela,VEN,2019,449.42084
Venezuela,VEN,2020,328.48663
Venezuela,VEN,2021,405.77545
Venezuela,VEN,2022,439.91156
Vietnam,VNM,1981,49.81825
Vietnam,VNM,1982,53.35842
Vietnam,VNM,1983,56.985516
Vietnam,VNM,1984,56.409485
Vietnam,VNM,1985,57.283234
Vietnam,VNM,1986,62.671627
Vietnam,VNM,1987,71.15594
Vietnam,VNM,1988,69.92016
Vietnam,VNM,1989,60.338074
Vietnam,VNM,1990,61.25195
Vietnam,VNM,1991,59.834885
Vietnam,VNM,1992,64.41968
Vietnam,VNM,1993,74.419975
Vietnam,VNM,1994,82.113884
Vietnam,VNM,1995,95.861855
Vietnam,VNM,1996,110.2652
Vietnam,VNM,1997,133.44868
Vietnam,VNM,1998,148.80237
Vietnam,VNM,1999,147.31941
Vietnam,VNM,2000,171.1218
Vietnam,VNM,2001,188.54776
Vietnam,VNM,2002,211.63832
Vietnam,VNM,2003,230.26694
Vietnam,VNM,2004,296.4293
Vietnam,VNM,2005,322.2851
Vietnam,VNM,2006,282.67493
Vietnam,VNM,2007,306.57834
Vietnam,VNM,2008,384.0117
Vietnam,VNM,2009,383.77795
Vietnam,VNM,2010,460.74872
Vietnam,VNM,2011,483.52106
Vietnam,VNM,2012,477.8227
Vietnam,VNM,2013,501.47153
Vietnam,VNM,2014,559.3439
Vietnam,VNM,2015,674.8291
Vietnam,VNM,2016,726.9818
Vietnam,VNM,2017,733.62054
Vietnam,VNM,2018,860.6437
Vietnam,VNM,2019,1013.8521
Vietnam,VNM,2020,980.49457
Vietnam,VNM,2021,933.359
Vietnam,VNM,2022,933.7128
Western Africa (EI),,1965,56.11431
Western Africa (EI),,1966,58.142525
Western Africa (EI),,1967,56.78167
Western Africa (EI),,1968,56.457165
Western Africa (EI),,1969,60.64251
Western Africa (EI),,1970,64.9069
Western Africa (EI),,1971,81.06108
Western Africa (EI),,1972,86.85354
Western Africa (EI),,1973,97.97998
Western Africa (EI),,1974,101.39062
Western Africa (EI),,1975,110.19302
Western Africa (EI),,1976,124.225334
Western Africa (EI),,1977,140.00497
Western Africa (EI),,1978,150.97096
Western Africa (EI),,1979,163.74576
Western Africa (EI),,1980,176.60707
Western Africa (EI),,1981,201.52986
Western Africa (EI),,1982,211.9235
Western Africa (EI),,1983,203.06918
Western Africa (EI),,1984,187.01285
Western Africa (EI),,1985,192.78123
Western Africa (EI),,1986,184.79488
Western Africa (EI),,1987,195.19005
Western Africa (EI),,1988,207.13297
Western Africa (EI),,1989,217.47217
Western Africa (EI),,1990,210.3271
Western Africa (EI),,1991,220.91443
Western Africa (EI),,1992,240.74329
Western Africa (EI),,1993,244.23265
Western Africa (EI),,1994,240.77515
Western Africa (EI),,1995,247.63898
Western Africa (EI),,1996,269.6128
Western Africa (EI),,1997,268.0805
Western Africa (EI),,1998,282.92838
Western Africa (EI),,1999,277.0456
Western Africa (EI),,2000,297.29178
Western Africa (EI),,2001,325.69226
Western Africa (EI),,2002,358.71173
Western Africa (EI),,2003,358.6347
Western Africa (EI),,2004,364.06665
Western Africa (EI),,2005,381.82172
Western Africa (EI),,2006,347.51627
Western Africa (EI),,2007,378.54694
Western Africa (EI),,2008,402.4383
Western Africa (EI),,2009,374.64307
Western Africa (EI),,2010,391.03387
Western Africa (EI),,2011,430.70105
Western Africa (EI),,2012,454.21387
Western Africa (EI),,2013,461.23047
Western Africa (EI),,2014,473.72687
Western Africa (EI),,2015,557.9429
Western Africa (EI),,2016,568.49994
Western Africa (EI),,2017,608.47217
Western Africa (EI),,2018,681.83167
Western Africa (EI),,2019,705.32324
Western Africa (EI),,2020,708.1025
Western Africa (EI),,2021,759.3822
Western Africa (EI),,2022,774.1384
World,OWID_WRL,1965,40440.535
World,OWID_WRL,1966,42545.574
World,OWID_WRL,1967,44179.188
World,OWID_WRL,1968,46844.625
World,OWID_WRL,1969,49995.746
World,OWID_WRL,1970,53193.805
World,OWID_WRL,1971,55280.082
