Entity,Date,Seasonal variation,Combined measurements,Monthly averaged,Annual averaged,sea_temperature_anomaly,Sea surface temp (lower-bound),Sea surface temp (upper-bound),Monthly pH measurement,Annual average,Temperature anomaly,Church & White,University of Hawaii,Average,arctic_sea_ice_osisaf,Monthly averaged,Annual averaged,Monthly averaged,Annual averaged,Snow cover,Annual average,sea_ice_extent,ocean_heat_content_2000m,ocean_heat_content_700m
Northern Hemisphere,1927-05-15,,,,,-0.16721,-0.237,-0.0945,,,-0.14,,,,,,,,,,,,,
Northern Hemisphere,1927-06-15,,,,,-0.17917,-0.273,-0.095,,,-0.14,,,,,,,,,,,,,
Northern Hemisphere,1927-07-15,,,,,-0.16508,-0.2725,-0.072,,,-0.08,,,,,,,,,,,,,
Northern Hemisphere,1927-08-15,,,,,0.00225,-0.102,0.097,,,-0.16,,,,,,,,,,,,,
Northern Hemisphere,1927-09-15,,,,,-0.12203,-0.2125,-0.029,,,0.03,,,,,,,,,,,,,
Northern Hemisphere,1927-10-15,,,,,-0.00798,-0.1,0.089,,,0.25,,,,,,,,,,,,,
Northern Hemisphere,1927-11-15,,,,,0.0063,-0.0935,0.121,,,0.1,,,,,,,,,,,,,
Northern Hemisphere,1927-12-15,,,,,-0.02188,-0.1275,0.096,,,-0.37,,,,,,,,,,,,,
Northern Hemisphere,1928-01-15,,,,,-0.01687,-0.12,0.1045,,,0.26,,,,,,,,,,,,,
Northern Hemisphere,1928-02-15,,,,,-0.12071,-0.217,-0.0045,,,0.09,,,,,,,,,,,,,
Northern Hemisphere,1928-03-15,,,,,-0.11351,-0.1985,-0.0145,,,-0.22,,,,,,,,,,,,,
Northern Hemisphere,1928-04-15,,,,,-0.14462,-0.2165,-0.0605,,,-0.31,,,,,,,,,,,,,
Northern Hemisphere,1928-05-15,,,,,-0.19468,-0.261,-0.1185,,,-0.17,,,,,,,,,,,,,
Northern Hemisphere,1928-06-15,,,,,-0.22507,-0.318,-0.1365,,,-0.32,,,,,,,,,,,,,
Northern Hemisphere,1928-07-15,,,,,-0.15377,-0.2595,-0.0575,,,-0.11,,,,,,,,,,,,,
Northern Hemisphere,1928-08-15,,,,,-0.16482,-0.2695,-0.0645,,,-0.19,,,,,,,,,,,,,
Northern Hemisphere,1928-09-15,,,,,-0.13719,-0.2275,-0.04,,,-0.15,,,,,,,,,,,,,
Northern Hemisphere,1928-10-15,,,,,-0.17444,-0.262,-0.0785,,,-0.09,,,,,,,,,,,,,
Northern Hemisphere,1928-11-15,,,,,-0.26585,-0.366,-0.1485,,,0.04,,,,,,,,,,,,,
Northern Hemisphere,1928-12-15,,,,,-0.29869,-0.405,-0.178,,,-0.03,,,,,,,,,,,,,
Northern Hemisphere,1929-01-15,,,,,-0.34327,-0.45,-0.217,,,-0.56,,,,,,,,,,,,,
Northern Hemisphere,1929-02-15,,,,,-0.26036,-0.359,-0.143,,,-0.79,,,,,,,,,,,,,
Northern Hemisphere,1929-03-15,,,,,-0.33729,-0.425,-0.2375,,,-0.19,,,,,,,,,,,,,
Northern Hemisphere,1929-04-15,,,,,-0.25916,-0.3325,-0.1805,,,-0.35,,,,,,,,,,,,,
Northern Hemisphere,1929-05-15,,,,,-0.2693,-0.337,-0.196,,,-0.28,,,,,,,,,,,,,
Northern Hemisphere,1929-06-15,,,,,-0.28861,-0.3835,-0.203,,,-0.39,,,,,,,,,,,,,
Northern Hemisphere,1929-07-15,,,,,-0.29647,-0.404,-0.204,,,-0.35,,,,,,,,,,,,,
Northern Hemisphere,1929-08-15,,,,,-0.13232,-0.235,-0.038,,,-0.2,,,,,,,,,,,,,
Northern Hemisphere,1929-09-15,,,,,-0.10245,-0.188,-0.01,,,-0.2,,,,,,,,,,,,,
Northern Hemisphere,1929-10-15,,,,,-0.14394,-0.2365,-0.0495,,,-0.02,,,,,,,,,,,,,
Northern Hemisphere,1929-11-15,,,,,-0.16764,-0.2725,-0.0555,,,-0.02,,,,,,,,,,,,,
Northern Hemisphere,1929-12-15,,,,,-0.14137,-0.2495,-0.0185,,,-0.65,,,,,,,,,,,,,
Northern Hemisphere,1930-01-15,,,,,-0.15442,-0.26,-0.0315,,,-0.12,,,,,,,,,,,,,
Northern Hemisphere,1930-02-15,,,,,-0.17747,-0.277,-0.0595,,,-0.19,,,,,,,,,,,,,
Northern Hemisphere,1930-03-15,,,,,-0.17509,-0.263,-0.0775,,,0.12,,,,,,,,,,,,,
Northern Hemisphere,1930-04-15,,,,,-0.08988,-0.163,-0.0025,,,-0.15,,,,,,,,,,,,,
Northern Hemisphere,1930-05-15,,,,,-0.15844,-0.225,-0.08,,,-0.2,,,,,,,,,,,,,
Northern Hemisphere,1930-06-15,,,,,-0.16065,-0.2485,-0.0715,,,-0.12,,,,,,,,,,,,,
Northern Hemisphere,1930-07-15,,,,,-0.08877,-0.19,0.0075,,,-0.03,,,,,,,,,,,,,
Northern Hemisphere,1930-08-15,,,,,0.01046,-0.09,0.1115,,,0.02,,,,,,,,,,,,,
Northern Hemisphere,1930-09-15,,,,,0.09753,0.0095,0.196,,,-0.02,,,,,,,,,,,,,
Northern Hemisphere,1930-10-15,,,,,0.10571,0.0155,0.21,,,0.02,,,,,,,,,,,,,
Northern Hemisphere,1930-11-15,,,,,0.08701,-0.018,0.206,,,0.45,,,,,,,,,,,,,
Northern Hemisphere,1930-12-15,,,,,0.06718,-0.0415,0.192,,,0.09,,,,,,,,,,,,,
Northern Hemisphere,1931-01-15,,,,,0.06844,-0.0395,0.194,,,0.01,,,,,,,,,,,,,
Northern Hemisphere,1931-02-15,,,,,-0.01772,-0.1175,0.098,,,-0.22,,,,,,,,,,,,,
Northern Hemisphere,1931-03-15,,,,,-0.0125,-0.101,0.0875,,,-0.06,,,,,,,,,,,,,
Northern Hemisphere,1931-04-15,,,,,-0.07711,-0.1515,0.008,,,-0.2,,,,,,,,,,,,,
Northern Hemisphere,1931-05-15,,,,,0.01128,-0.059,0.096,,,-0.14,,,,,,,,,,,,,
Northern Hemisphere,1931-06-15,,,,,0.03254,-0.0575,0.1295,,,0.15,,,,,,,,,,,,,
Northern Hemisphere,1931-07-15,,,,,-0.06147,-0.159,0.0385,,,0.08,,,,,,,,,,,,,
Northern Hemisphere,1931-08-15,,,,,0.0608,-0.038,0.168,,,0.1,,,,,,,,,,,,,
Northern Hemisphere,1931-09-15,,,,,-0.00049,-0.089,0.1065,,,0.18,,,,,,,,,,,,,
Northern Hemisphere,1931-10-15,,,,,-0.06662,-0.159,0.0385,,,0.37,,,,,,,,,,,,,
Northern Hemisphere,1931-11-15,,,,,-0.14288,-0.2475,-0.0365,,,0.26,,,,,,,,,,,,,
Northern Hemisphere,1931-12-15,,,,,-0.15533,-0.2655,-0.028,,,0.1,,,,,,,,,,,,,
Northern Hemisphere,1932-01-15,,,,,-0.14365,-0.249,-0.0205,,,0.39,,,,,,,,,,,,,
Northern Hemisphere,1932-02-15,,,,,-0.12539,-0.2235,-0.011,,,-0.18,,,,,,,,,,,,,
Northern Hemisphere,1932-03-15,,,,,-0.18473,-0.2715,-0.086,,,-0.2,,,,,,,,,,,,,
Northern Hemisphere,1932-04-15,,,,,-0.20568,-0.279,-0.125,,,0.1,,,,,,,,,,,,,
Northern Hemisphere,1932-05-15,,,,,-0.13604,-0.206,-0.0555,,,-0.1,,,,,,,,,,,,,
Northern Hemisphere,1932-06-15,,,,,-0.17817,-0.269,-0.0865,,,-0.14,,,,,,,,,,,,,
Northern Hemisphere,1932-07-15,,,,,-0.14277,-0.243,-0.0435,,,-0.14,,,,,,,,,,,,,
Northern Hemisphere,1932-08-15,,,,,-0.10462,-0.2065,-0.0015,,,-0.07,,,,,,,,,,,,,
Northern Hemisphere,1932-09-15,,,,,-0.06331,-0.1485,0.0345,,,0.11,,,,,,,,,,,,,
Northern Hemisphere,1932-10-15,,,,,-0.12416,-0.2155,-0.023,,,0.14,,,,,,,,,,,,,
Northern Hemisphere,1932-11-15,,,,,-0.16791,-0.273,-0.056,,,-0.32,,,,,,,,,,,,,
Northern Hemisphere,1932-12-15,,,,,-0.14233,-0.25,-0.0205,,,-0.22,,,,,,,,,,,,,
Northern Hemisphere,1933-01-15,,,,,-0.08386,-0.195,0.048,,,-0.18,,,,,,,,,,,,,
Northern Hemisphere,1933-02-15,,,,,-0.07897,-0.1825,0.048,,,-0.3,,,,,,,,,,,,,
Northern Hemisphere,1933-03-15,,,,,-0.12694,-0.216,-0.022,,,-0.31,,,,,,,,,,,,,
Northern Hemisphere,1933-04-15,,,,,-0.04465,-0.1225,0.037,,,-0.17,,,,,,,,,,,,,
Northern Hemisphere,1933-05-15,,,,,-0.13199,-0.199,-0.053,,,-0.26,,,,,,,,,,,,,
Northern Hemisphere,1933-06-15,,,,,-0.21913,-0.2945,-0.132,,,-0.31,,,,,,,,,,,,,
Northern Hemisphere,1933-07-15,,,,,-0.15438,-0.2405,-0.059,,,-0.14,,,,,,,,,,,,,
Northern Hemisphere,1933-08-15,,,,,-0.16742,-0.2545,-0.0665,,,-0.14,,,,,,,,,,,,,
Northern Hemisphere,1933-09-15,,,,,-0.28437,-0.3685,-0.183,,,-0.28,,,,,,,,,,,,,
Northern Hemisphere,1933-10-15,,,,,-0.19912,-0.296,-0.0955,,,-0.17,,,,,,,,,,,,,
Northern Hemisphere,1933-11-15,,,,,-0.27751,-0.385,-0.1685,,,-0.24,,,,,,,,,,,,,
Northern Hemisphere,1933-12-15,,,,,-0.31585,-0.425,-0.1925,,,-0.54,,,,,,,,,,,,,
Northern Hemisphere,1934-01-15,,,,,-0.27854,-0.3855,-0.152,,,-0.13,,,,,,,,,,,,,
Northern Hemisphere,1934-02-15,,,,,-0.28949,-0.393,-0.167,,,0.33,,,,,,,,,,,,,
Northern Hemisphere,1934-03-15,,,,,-0.34808,-0.438,-0.2445,,,-0.27,,,,,,,,,,,,,
Northern Hemisphere,1934-04-15,,,,,-0.21544,-0.3005,-0.1295,,,-0.28,,,,,,,,,,,,,
Northern Hemisphere,1934-05-15,,,,,-0.17775,-0.25,-0.097,,,0.09,,,,,,,,,,,,,
Northern Hemisphere,1934-06-15,,,,,-0.03827,-0.1085,0.0515,,,-0.01,,,,,,,,,,,,,
Northern Hemisphere,1934-07-15,,,,,-0.04847,-0.1325,0.0495,,,-0.03,,,,,,,,,,,,,
Northern Hemisphere,1934-08-15,,,,,-0.09278,-0.174,0.008,,,-0.09,,,,,,,,,,,,,
Northern Hemisphere,1934-09-15,,,,,-0.02221,-0.108,0.079,,,-0.13,,,,,,,,,,,,,
Northern Hemisphere,1934-10-15,,,,,-0.20001,-0.3035,-0.0955,,,0.13,,,,,,,,,,,,,
Northern Hemisphere,1934-11-15,,,,,-0.18166,-0.2885,-0.0655,,,0.27,,,,,,,,,,,,,
Northern Hemisphere,1934-12-15,,,,,-0.18749,-0.297,-0.062,,,0.18,,,,,,,,,,,,,
Northern Hemisphere,1935-01-15,,,,,-0.1686,-0.2755,-0.038,,,-0.4,,,,,,,,,,,,,
Northern Hemisphere,1935-02-15,,,,,-0.16216,-0.2595,-0.046,,,0.57,,,,,,,,,,,,,
Northern Hemisphere,1935-03-15,,,,,-0.19335,-0.2835,-0.0865,,,0.04,,,,,,,,,,,,,
Northern Hemisphere,1935-04-15,,,,,-0.11068,-0.1935,-0.029,,,-0.35,,,,,,,,,,,,,
Northern Hemisphere,1935-05-15,,,,,-0.15117,-0.2225,-0.0715,,,-0.28,,,,,,,,,,,,,
Northern Hemisphere,1935-06-15,,,,,-0.13623,-0.2075,-0.0495,,,-0.14,,,,,,,,,,,,,
Northern Hemisphere,1935-07-15,,,,,-0.1291,-0.2065,-0.035,,,-0.03,,,,,,,,,,,,,
Northern Hemisphere,1935-08-15,,,,,-0.09946,-0.1785,-0.0035,,,-0.06,,,,,,,,,,,,,
Northern Hemisphere,1935-09-15,,,,,-0.18544,-0.2705,-0.089,,,-0.05,,,,,,,,,,,,,
Northern Hemisphere,1935-10-15,,,,,-0.10411,-0.206,-0.0125,,,0.12,,,,,,,,,,,,,
Northern Hemisphere,1935-11-15,,,,,-0.16685,-0.2725,-0.052,,,-0.31,,,,,,,,,,,,,
Northern Hemisphere,1935-12-15,,,,,-0.13469,-0.2415,-0.0095,,,-0.16,,,,,,,,,,,,,
Northern Hemisphere,1936-01-15,,,,,-0.13948,-0.25,-0.014,,,-0.28,,,,,,,,,,,,,
Northern Hemisphere,1936-02-15,,,,,-0.07796,-0.1795,0.0365,,,-0.5,,,,,,,,,,,,,
Northern Hemisphere,1936-03-15,,,,,-0.08004,-0.1725,0.0215,,,-0.12,,,,,,,,,,,,,
Northern Hemisphere,1936-04-15,,,,,-0.04598,-0.127,0.0365,,,-0.05,,,,,,,,,,,,,
Northern Hemisphere,1936-05-15,,,,,-0.06272,-0.135,0.0155,,,0,,,,,,,,,,,,,
Northern Hemisphere,1936-06-15,,,,,-0.03788,-0.107,0.046,,,0.04,,,,,,,,,,,,,
Northern Hemisphere,1936-07-15,,,,,-0.00919,-0.0895,0.085,,,0.09,,,,,,,,,,,,,
Northern Hemisphere,1936-08-15,,,,,0.04692,-0.032,0.146,,,0.03,,,,,,,,,,,,,
Northern Hemisphere,1936-09-15,,,,,0.06747,-0.017,0.1685,,,0.07,,,,,,,,,,,,,
Northern Hemisphere,1936-10-15,,,,,-0.11942,-0.2235,-0.016,,,0.09,,,,,,,,,,,,,
Northern Hemisphere,1936-11-15,,,,,-0.16016,-0.2685,-0.0455,,,0.15,,,,,,,,,,,,,
Northern Hemisphere,1936-12-15,,,,,-0.10399,-0.2145,0.015,,,0.15,,,,,,,,,,,,,
Northern Hemisphere,1937-01-15,,,,,-0.09816,-0.208,0.0205,,,0.09,,,,,,,,,,,,,
Northern Hemisphere,1937-02-15,,,,,0.03439,-0.0705,0.1475,,,0.25,,,,,,,,,,,,,
Northern Hemisphere,1937-03-15,,,,,0.06249,-0.033,0.1635,,,-0.22,,,,,,,,,,,,,
Northern Hemisphere,1937-04-15,,,,,0.01443,-0.069,0.0935,,,-0.06,,,,,,,,,,,,,
Northern Hemisphere,1937-05-15,,,,,0.01128,-0.0615,0.0895,,,0.12,,,,,,,,,,,,,
Northern Hemisphere,1937-06-15,,,,,0.07273,0.0015,0.1615,,,0.15,,,,,,,,,,,,,
Northern Hemisphere,1937-07-15,,,,,0.18484,0.103,0.2825,,,0.16,,,,,,,,,,,,,
Northern Hemisphere,1937-08-15,,,,,0.15581,0.079,0.2555,,,0.16,,,,,,,,,,,,,
Northern Hemisphere,1937-09-15,,,,,0.17025,0.084,0.2705,,,0.29,,,,,,,,,,,,,
Northern Hemisphere,1937-10-15,,,,,0.1004,-0.0055,0.197,,,0.33,,,,,,,,,,,,,
Northern Hemisphere,1937-11-15,,,,,0.11021,0.001,0.226,,,0.24,,,,,,,,,,,,,
Northern Hemisphere,1937-12-15,,,,,0.08688,-0.0275,0.209,,,0,,,,,,,,,,,,,
Northern Hemisphere,1938-01-15,,,,,-0.00466,-0.117,0.1185,,,0.36,,,,,,,,,,,,,
Northern Hemisphere,1938-02-15,,,,,0.03306,-0.072,0.149,,,0.29,,,,,,,,,,,,,
Northern Hemisphere,1938-03-15,,,,,0.02207,-0.0735,0.1255,,,0.35,,,,,,,,,,,,,
Northern Hemisphere,1938-04-15,,,,,-0.07659,-0.16,0.0095,,,0.32,,,,,,,,,,,,,
Northern Hemisphere,1938-05-15,,,,,-0.07102,-0.144,0.0105,,,0.03,,,,,,,,,,,,,
Northern Hemisphere,1938-06-15,,,,,-0.07691,-0.15,0.013,,,-0.07,,,,,,,,,,,,,
Northern Hemisphere,1938-07-15,,,,,-0.06227,-0.1395,0.032,,,-0.02,,,,,,,,,,,,,
Northern Hemisphere,1938-08-15,,,,,-0.01178,-0.091,0.0905,,,0.08,,,,,,,,,,,,,
Northern Hemisphere,1938-09-15,,,,,-0.03023,-0.116,0.0705,,,0.15,,,,,,,,,,,,,
Northern Hemisphere,1938-10-15,,,,,-0.06938,-0.1695,0.03,,,0.31,,,,,,,,,,,,,
Northern Hemisphere,1938-11-15,,,,,-0.17729,-0.29,-0.0595,,,0.3,,,,,,,,,,,,,
Northern Hemisphere,1938-12-15,,,,,-0.19595,-0.3095,-0.071,,,-0.13,,,,,,,,,,,,,
Northern Hemisphere,1939-01-15,,,,,-0.21771,-0.3355,-0.0885,,,0.03,,,,,,,,,,,,,
Northern Hemisphere,1939-02-15,,,,,-0.14453,-0.2585,-0.0195,,,-0.01,,,,,,,,,,,,,
Northern Hemisphere,1939-03-15,,,,,-0.20156,-0.3075,-0.09,,,-0.24,,,,,,,,,,,,,
Northern Hemisphere,1939-04-15,,,,,-0.19448,-0.2825,-0.109,,,-0.08,,,,,,,,,,,,,
Northern Hemisphere,1939-05-15,,,,,-0.10242,-0.1755,-0.018,,,0.01,,,,,,,,,,,,,
Northern Hemisphere,1939-06-15,,,,,-0.11891,-0.1985,-0.0235,,,0,,,,,,,,,,,,,
Northern Hemisphere,1939-07-15,,,,,-0.07858,-0.1615,0.021,,,0.05,,,,,,,,,,,,,
Northern Hemisphere,1939-08-15,,,,,0.01487,-0.0725,0.119,,,0.08,,,,,,,,,,,,,
Northern Hemisphere,1939-09-15,,,,,0.15702,0.0635,0.2595,,,0.12,,,,,,,,,,,,,
Northern Hemisphere,1939-10-15,,,,,-0.03649,-0.1415,0.07,,,0.07,,,,,,,,,,,,,
Northern Hemisphere,1939-11-15,,,,,-0.01998,-0.1345,0.0895,,,0.25,,,,,,,,,,,,,
Northern Hemisphere,1939-12-15,,,,,-0.17073,-0.2915,-0.042,,,0.78,,,,,,,,,,,,,
Northern Hemisphere,1940-01-15,,,,,-0.08351,-0.1955,0.041,,,-0.1,,,,,,,,,,,,,
Northern Hemisphere,1940-02-15,,,,,-0.17005,-0.28,-0.047,,,0.14,,,,,,,,,,,,,
Northern Hemisphere,1940-03-15,,,,,-0.06966,-0.174,0.037,,,0.03,,,,,,,,,,,,,
Northern Hemisphere,1940-04-15,,,,,-0.11293,-0.207,-0.0185,,,0.28,,,,,,,,,,,,,
Northern Hemisphere,1940-05-15,,,,,-0.02088,-0.1105,0.071,,,0.16,,,,,,,,,,,,,
Northern Hemisphere,1940-06-15,,,,,0.00793,-0.091,0.109,,,0.17,,,,,,,,,,,,,
Northern Hemisphere,1940-07-15,,,,,-0.00989,-0.1085,0.098,,,0.15,,,,,,,,,,,,,
Northern Hemisphere,1940-08-15,,,,,-0.02833,-0.136,0.0815,,,0.07,,,,,,,,,,,,,
Northern Hemisphere,1940-09-15,,,,,-0.05275,-0.157,0.057,,,0.26,,,,,,,,,,,,,
Northern Hemisphere,1940-10-15,,,,,0.07258,-0.034,0.181,,,0.28,,,,,,,,,,,,,
Northern Hemisphere,1940-11-15,,,,,0.05633,-0.0575,0.1675,,,0.3,,,,,,,,,,,,,
Northern Hemisphere,1940-12-15,,,,,0.0824,-0.0345,0.1995,,,0.35,,,,,,,,,,,,,
Northern Hemisphere,1941-01-15,,,,,-0.10497,-0.347,0.12,,,0.18,,,,,,,,,,,,,
Northern Hemisphere,1941-02-15,,,,,-0.0308,-0.2705,0.194,,,0.46,,,,,,,,,,,,,
Northern Hemisphere,1941-03-15,,,,,-0.05721,-0.296,0.1685,,,0.12,,,,,,,,,,,,,
Northern Hemisphere,1941-04-15,,,,,0.03173,-0.2075,0.256,,,0.12,,,,,,,,,,,,,
Northern Hemisphere,1941-05-15,,,,,-0.03939,-0.277,0.184,,,0.23,,,,,,,,,,,,,
Northern Hemisphere,1941-06-15,,,,,0.04414,-0.1925,0.2625,,,0.21,,,,,,,,,,,,,
Northern Hemisphere,1941-07-15,,,,,0.02053,-0.216,0.2425,,,0.25,,,,,,,,,,,,,
Northern Hemisphere,1941-08-15,,,,,-0.04365,-0.2835,0.181,,,0.19,,,,,,,,,,,,,
Northern Hemisphere,1941-09-15,,,,,-0.00749,-0.2495,0.218,,,0.1,,,,,,,,,,,,,
Northern Hemisphere,1941-10-15,,,,,0.1795,-0.0635,0.408,,,0.5,,,,,,,,,,,,,
Northern Hemisphere,1941-11-15,,,,,0.13955,-0.105,0.3655,,,0.18,,,,,,,,,,,,,
Northern Hemisphere,1941-12-15,,,,,0.12724,-0.113,0.3545,,,0.19,,,,,,,,,,,,,
Northern Hemisphere,1942-01-15,,,,,0.16992,-0.076,0.392,,,0.4,,,,,,,,,,,,,
Northern Hemisphere,1942-02-15,,,,,0.33454,0.092,0.555,,,-0.09,,,,,,,,,,,,,
Northern Hemisphere,1942-03-15,,,,,0.15996,-0.079,0.38,,,0,,,,,,,,,,,,,
Northern Hemisphere,1942-04-15,,,,,0.12308,-0.1165,0.342,,,0.09,,,,,,,,,,,,,
Northern Hemisphere,1942-05-15,,,,,0.20586,-0.032,0.4235,,,0.16,,,,,,,,,,,,,
Northern Hemisphere,1942-06-15,,,,,0.12608,-0.111,0.3385,,,0.1,,,,,,,,,,,,,
Northern Hemisphere,1942-07-15,,,,,0.19099,-0.0445,0.402,,,-0.01,,,,,,,,,,,,,
Northern Hemisphere,1942-08-15,,,,,0.05952,-0.1795,0.278,,,-0.08,,,,,,,,,,,,,
Northern Hemisphere,1942-09-15,,,,,0.06943,-0.171,0.286,,,0.11,,,,,,,,,,,,,
Northern Hemisphere,1942-10-15,,,,,0.06359,-0.181,0.287,,,0.28,,,,,,,,,,,,,
Northern Hemisphere,1942-11-15,,,,,0.13104,-0.1175,0.356,,,0.26,,,,,,,,,,,,,
Northern Hemisphere,1942-12-15,,,,,0.00681,-0.2395,0.2285,,,0.27,,,,,,,,,,,,,
Northern Hemisphere,1943-01-15,,,,,0.0156,-0.2315,0.2395,,,-0.09,,,,,,,,,,,,,
Northern Hemisphere,1943-02-15,,,,,0.01527,-0.228,0.234,,,0.38,,,,,,,,,,,,,
Northern Hemisphere,1943-03-15,,,,,-0.02456,-0.265,0.193,,,-0.01,,,,,,,,,,,,,
Northern Hemisphere,1943-04-15,,,,,0.07785,-0.1605,0.297,,,0.31,,,,,,,,,,,,,
Northern Hemisphere,1943-05-15,,,,,0.05425,-0.1825,0.2705,,,0.23,,,,,,,,,,,,,
Northern Hemisphere,1943-06-15,,,,,0.08142,-0.155,0.2955,,,-0.07,,,,,,,,,,,,,
Northern Hemisphere,1943-07-15,,,,,-0.01953,-0.256,0.1965,,,-0.02,,,,,,,,,,,,,
Northern Hemisphere,1943-08-15,,,,,0.18781,-0.053,0.4035,,,0.1,,,,,,,,,,,,,
Northern Hemisphere,1943-09-15,,,,,0.1708,-0.0715,0.3895,,,0.13,,,,,,,,,,,,,
Northern Hemisphere,1943-10-15,,,,,0.20321,-0.0455,0.4265,,,0.46,,,,,,,,,,,,,
Northern Hemisphere,1943-11-15,,,,,0.10719,-0.1425,0.3305,,,0.36,,,,,,,,,,,,,
Northern Hemisphere,1943-12-15,,,,,0.24795,-0.001,0.471,,,0.37,,,,,,,,,,,,,
Northern Hemisphere,1944-01-15,,,,,0.17226,-0.0765,0.3935,,,0.62,,,,,,,,,,,,,
Northern Hemisphere,1944-02-15,,,,,0.24967,0.0015,0.4725,,,0.43,,,,,,,,,,,,,
Northern Hemisphere,1944-03-15,,,,,0.14434,-0.0985,0.3615,,,0.31,,,,,,,,,,,,,
Northern Hemisphere,1944-04-15,,,,,0.10305,-0.1385,0.32,,,0.18,,,,,,,,,,,,,
Northern Hemisphere,1944-05-15,,,,,0.23901,0,0.455,,,0.25,,,,,,,,,,,,,
Northern Hemisphere,1944-06-15,,,,,0.12693,-0.114,0.3455,,,0.17,,,,,,,,,,,,,
Northern Hemisphere,1944-07-15,,,,,0.23191,-0.0065,0.448,,,0.14,,,,,,,,,,,,,
Northern Hemisphere,1944-08-15,,,,,0.28593,0.045,0.503,,,0.17,,,,,,,,,,,,,
Northern Hemisphere,1944-09-15,,,,,0.2833,0.04,0.499,,,0.36,,,,,,,,,,,,,
Northern Hemisphere,1944-10-15,,,,,0.3327,0.0855,0.553,,,0.44,,,,,,,,,,,,,
Northern Hemisphere,1944-11-15,,,,,0.2015,-0.0505,0.4235,,,0.19,,,,,,,,,,,,,
Northern Hemisphere,1944-12-15,,,,,0.35354,0.101,0.5765,,,0,,,,,,,,,,,,,
Northern Hemisphere,1945-01-15,,,,,0.3868,0.1375,0.611,,,0.11,,,,,,,,,,,,,
Northern Hemisphere,1945-02-15,,,,,0.27823,0.029,0.5,,,-0.06,,,,,,,,,,,,,
Northern Hemisphere,1945-03-15,,,,,0.21256,-0.031,0.4305,,,0.1,,,,,,,,,,,,,
Northern Hemisphere,1945-04-15,,,,,0.17618,-0.0645,0.3895,,,0.29,,,,,,,,,,,,,
Northern Hemisphere,1945-05-15,,,,,0.21329,-0.0245,0.4295,,,0.08,,,,,,,,,,,,,
Northern Hemisphere,1945-06-15,,,,,0.23884,-0.002,0.457,,,0.08,,,,,,,,,,,,,
Northern Hemisphere,1945-07-15,,,,,0.20235,-0.0385,0.4205,,,0.07,,,,,,,,,,,,,
Northern Hemisphere,1945-08-15,,,,,0.16361,-0.0775,0.3825,,,0.28,,,,,,,,,,,,,
Northern Hemisphere,1945-09-15,,,,,0.25815,0.016,0.4745,,,0.2,,,,,,,,,,,,,
Northern Hemisphere,1945-10-15,,,,,0.22485,-0.022,0.4415,,,0.24,,,,,,,,,,,,,
Northern Hemisphere,1945-11-15,,,,,0.25166,-0.0045,0.4565,,,0.09,,,,,,,,,,,,,
Northern Hemisphere,1945-12-15,,,,,0.27582,0.0135,0.476,,,-0.21,,,,,,,,,,,,,
Northern Hemisphere,1946-01-15,,,,,0.13999,-0.037,0.2955,,,0.34,,,,,,,,,,,,,
Northern Hemisphere,1946-02-15,,,,,0.04123,-0.137,0.1935,,,0.09,,,,,,,,,,,,,
Northern Hemisphere,1946-03-15,,,,,0.16631,-0.006,0.313,,,0.12,,,,,,,,,,,,,
Northern Hemisphere,1946-04-15,,,,,0.08436,-0.081,0.2265,,,0.32,,,,,,,,,,,,,
Northern Hemisphere,1946-05-15,,,,,0.08354,-0.081,0.221,,,0.03,,,,,,,,,,,,,
Northern Hemisphere,1946-06-15,,,,,-0.03266,-0.185,0.1035,,,-0.05,,,,,,,,,,,,,
Northern Hemisphere,1946-07-15,,,,,-0.04006,-0.2,0.1045,,,-0.04,,,,,,,,,,,,,
Northern Hemisphere,1946-08-15,,,,,0.01138,-0.1565,0.1605,,,-0.1,,,,,,,,,,,,,
Northern Hemisphere,1946-09-15,,,,,-0.01286,-0.183,0.1365,,,-0.03,,,,,,,,,,,,,
Northern Hemisphere,1946-10-15,,,,,0.0495,-0.127,0.2025,,,0.02,,,,,,,,,,,,,
Northern Hemisphere,1946-11-15,,,,,0.06115,-0.1195,0.2215,,,0.07,,,,,,,,,,,,,
Northern Hemisphere,1946-12-15,,,,,0.00364,-0.185,0.1615,,,-0.45,,,,,,,,,,,,,
Northern Hemisphere,1947-01-15,,,,,0.02101,-0.178,0.176,,,-0.04,,,,,,,,,,,,,
Northern Hemisphere,1947-02-15,,,,,-0.02638,-0.209,0.1185,,,-0.03,,,,,,,,,,,,,
Northern Hemisphere,1947-03-15,,,,,-0.08359,-0.254,0.0565,,,0.29,,,,,,,,,,,,,
Northern Hemisphere,1947-04-15,,,,,-0.04819,-0.215,0.0865,,,0.23,,,,,,,,,,,,,
Northern Hemisphere,1947-05-15,,,,,-0.14926,-0.303,-0.015,,,0.07,,,,,,,,,,,,,
Northern Hemisphere,1947-06-15,,,,,-0.03535,-0.1915,0.102,,,0,,,,,,,,,,,,,
Northern Hemisphere,1947-07-15,,,,,-0.10358,-0.262,0.0405,,,-0.03,,,,,,,,,,,,,
Northern Hemisphere,1947-08-15,,,,,-0.03707,-0.1965,0.109,,,-0.04,,,,,,,,,,,,,
Northern Hemisphere,1947-09-15,,,,,-0.07835,-0.2445,0.071,,,-0.01,,,,,,,,,,,,,
